EPI_ISL_11586100,21L (Omicron)
EPI_ISL_11595136,21L (Omicron)
EPI_ISL_11595311,21A (Delta)
EPI_ISL_9957713,21A (Delta)
EPI_ISL_11613067,21L (Omicron)
EPI_ISL_11613068,21L (Omicron)
EPI_ISL_11613069,21L (Omicron)
EPI_ISL_12284899,21L (Omicron)
EPI_ISL_12284946,21K (Omicron)
EPI_ISL_12284948,21K (Omicron)
EPI_ISL_12284953,21K (Omicron)
EPI_ISL_12284956,21K (Omicron)
EPI_ISL_12284957,21K (Omicron)
EPI_ISL_12284958,21K (Omicron)
EPI_ISL_12284968,21K (Omicron)
EPI_ISL_12285139,21L (Omicron)
EPI_ISL_12285155,21K (Omicron)
EPI_ISL_12285156,21K (Omicron)
EPI_ISL_12285161,21L (Omicron)
EPI_ISL_12285163,21L (Omicron)
EPI_ISL_12285165,21L (Omicron)
EPI_ISL_12285173,21K (Omicron)
EPI_ISL_13251163,21L (Omicron)
EPI_ISL_13251165,21L (Omicron)
EPI_ISL_13251172,21L (Omicron)
EPI_ISL_13251174,21L (Omicron)
EPI_ISL_13251176,21L (Omicron)
EPI_ISL_13251529,21K (Omicron)
EPI_ISL_13271604,21L (Omicron)
EPI_ISL_13271692,21L (Omicron)
EPI_ISL_13271726,21L (Omicron)
EPI_ISL_13271803,21K (Omicron)
EPI_ISL_13271820,21L (Omicron)
EPI_ISL_13271835,21L (Omicron)
EPI_ISL_13271836,21L (Omicron)
EPI_ISL_12011897,21L (Omicron)
EPI_ISL_13252039,21L (Omicron)
EPI_ISL_13252140,21L (Omicron)
EPI_ISL_13252992,21L (Omicron)
EPI_ISL_13251872,21L (Omicron)
EPI_ISL_13251992,21L (Omicron)
EPI_ISL_13253125,21L (Omicron)
EPI_ISL_13253133,21L (Omicron)
EPI_ISL_13272412,21L (Omicron)
EPI_ISL_13272414,21L (Omicron)
EPI_ISL_13272439,21L (Omicron)
EPI_ISL_13271982,21L (Omicron)
EPI_ISL_13272002,21L (Omicron)
EPI_ISL_13272126,21L (Omicron)
EPI_ISL_13272106,21L (Omicron)
EPI_ISL_13272214,21L (Omicron)
EPI_ISL_13271913,21K (Omicron)
EPI_ISL_13272378,21L (Omicron)
EPI_ISL_13272399,21L (Omicron)
EPI_ISL_13272383,21L (Omicron)
EPI_ISL_13272337,21K (Omicron)
EPI_ISL_13272327,21L (Omicron)
EPI_ISL_13272326,21L (Omicron)
EPI_ISL_13272353,21K (Omicron)
EPI_ISL_13272284,21L (Omicron)
EPI_ISL_13272387,21L (Omicron)
EPI_ISL_13252087,21L (Omicron)
EPI_ISL_12616672,21L (Omicron)
EPI_ISL_13271988,21L (Omicron)
EPI_ISL_13252995,21L (Omicron)
EPI_ISL_13252071,21L (Omicron)
EPI_ISL_12918630,21L (Omicron)
EPI_ISL_12918626,21L (Omicron)
EPI_ISL_13030607,21L (Omicron)
EPI_ISL_13179088,21L (Omicron)
EPI_ISL_13179057,21L (Omicron)
EPI_ISL_13253341,21L (Omicron)
EPI_ISL_13253319,21L (Omicron)
EPI_ISL_13253000,21L (Omicron)
EPI_ISL_13253128,21L (Omicron)
EPI_ISL_13253162,21L (Omicron)
EPI_ISL_13253161,21L (Omicron)
EPI_ISL_13253224,21L (Omicron)
EPI_ISL_13253237,21L (Omicron)
EPI_ISL_13253284,21L (Omicron)
EPI_ISL_13253563,21L (Omicron)
EPI_ISL_12616808,21L (Omicron)
EPI_ISL_13030558,21L (Omicron)
EPI_ISL_13253252,21L (Omicron)
EPI_ISL_13179068,21L (Omicron)
EPI_ISL_13253581,21L (Omicron)
EPI_ISL_12788200,21L (Omicron)
EPI_ISL_13253185,21L (Omicron)
EPI_ISL_13253347,21L (Omicron)
EPI_ISL_13253428,21L (Omicron)
EPI_ISL_13252991,21L (Omicron)
EPI_ISL_13368525,21L (Omicron)
EPI_ISL_13368523,21L (Omicron)
EPI_ISL_13478462,21L (Omicron)
EPI_ISL_13478471,21L (Omicron)
EPI_ISL_14962057,21L (Omicron)
EPI_ISL_14962049,21L (Omicron)
EPI_ISL_14962022,21L (Omicron)
EPI_ISL_14961932,21L (Omicron)
EPI_ISL_14962092,21L (Omicron)
EPI_ISL_14962052,21L (Omicron)
EPI_ISL_14962028,21L (Omicron)
EPI_ISL_14962372,21L (Omicron)
EPI_ISL_14962254,21L (Omicron)
EPI_ISL_14962325,21L (Omicron)
EPI_ISL_14961946,21L (Omicron)
EPI_ISL_14962041,21L (Omicron)
EPI_ISL_14962014,21L (Omicron)
EPI_ISL_14961940,21L (Omicron)
EPI_ISL_14961985,21L (Omicron)
EPI_ISL_14961931,21L (Omicron)
EPI_ISL_14962062,21L (Omicron)
EPI_ISL_14962429,21K (Omicron)
EPI_ISL_14962431,21L (Omicron)
EPI_ISL_14962443,21L (Omicron)
EPI_ISL_14962457,21L (Omicron)
EPI_ISL_1055966,UNKNOWN
EPI_ISL_1056070,UNKNOWN
EPI_ISL_1056143,20A/S:439K
EPI_ISL_1056184,20A/S:439K
EPI_ISL_1056185,20A/S:439K
EPI_ISL_1056202,20A/S:439K
EPI_ISL_1056238,20A/S:439K
EPI_ISL_1056271,20A/S:439K
EPI_ISL_1056274,20A/S:439K
EPI_ISL_1056447,UNKNOWN
EPI_ISL_1056536,20A/S:439K
EPI_ISL_1266532,20A/S:439K
EPI_ISL_1266563,20A/S:439K
EPI_ISL_1266661,20A/S:439K
EPI_ISL_1267040,20A/S:439K
EPI_ISL_1654309,UNKNOWN
EPI_ISL_5160082,20A/S:439K
EPI_ISL_5160121,20A/S:439K
EPI_ISL_5160181,20A/S:439K
EPI_ISL_5160207,20A/S:439K
EPI_ISL_5160307,UNKNOWN
EPI_ISL_5160404,20A/S:439K
EPI_ISL_5160421,20A/S:439K
EPI_ISL_5160437,20A/S:439K
EPI_ISL_5160440,20A/S:439K
EPI_ISL_5167959,20A/S:439K
EPI_ISL_5168882,UNKNOWN
EPI_ISL_911508,UNKNOWN
EPI_ISL_1056401,20A/S:439K
EPI_ISL_1056407,20A/S:439K
EPI_ISL_1065005,20A/S:439K
EPI_ISL_1111780,20A/S:439K
EPI_ISL_1111954,20A/S:439K
EPI_ISL_1112163,20A/S:439K
EPI_ISL_1112202,UNKNOWN
EPI_ISL_1112212,UNKNOWN
EPI_ISL_1190968,20A/S:439K
EPI_ISL_1240302,"20I (Alpha, V1)"
EPI_ISL_1240419,20A/S:439K
EPI_ISL_1240421,20A/S:439K
EPI_ISL_1240429,20A/S:439K
EPI_ISL_1240485,20A/S:439K
EPI_ISL_1240621,UNKNOWN
EPI_ISL_1260785,20A/S:439K
EPI_ISL_1260804,20A/S:439K
EPI_ISL_1273387,20A/S:439K
EPI_ISL_1289851,20A/S:439K
EPI_ISL_1366547,20A/S:439K
EPI_ISL_1403448,20A/S:439K
EPI_ISL_3316440,UNKNOWN
EPI_ISL_5186132,20A/S:439K
EPI_ISL_5191117,20A/S:439K
EPI_ISL_5193027,UNKNOWN
EPI_ISL_5193060,20A/S:439K
EPI_ISL_5193070,20A/S:439K
EPI_ISL_1181823,UNKNOWN
EPI_ISL_1181824,UNKNOWN
EPI_ISL_1181826,UNKNOWN
EPI_ISL_1510939,UNKNOWN
EPI_ISL_1510943,UNKNOWN
EPI_ISL_1510944,UNKNOWN
EPI_ISL_1510946,UNKNOWN
EPI_ISL_1510948,UNKNOWN
EPI_ISL_1510958,UNKNOWN
EPI_ISL_1510963,UNKNOWN
EPI_ISL_1510964,UNKNOWN
EPI_ISL_1510968,UNKNOWN
EPI_ISL_1510971,UNKNOWN
EPI_ISL_1510972,UNKNOWN
EPI_ISL_1510983,UNKNOWN
EPI_ISL_1510984,UNKNOWN
EPI_ISL_1510987,UNKNOWN
EPI_ISL_1510992,UNKNOWN
EPI_ISL_1510994,UNKNOWN
EPI_ISL_1511025,UNKNOWN
EPI_ISL_1511028,UNKNOWN
EPI_ISL_1511033,UNKNOWN
EPI_ISL_1511038,UNKNOWN
EPI_ISL_1511041,UNKNOWN
EPI_ISL_1511055,UNKNOWN
EPI_ISL_1511066,UNKNOWN
EPI_ISL_1511073,UNKNOWN
EPI_ISL_1511077,UNKNOWN
EPI_ISL_1511087,UNKNOWN
EPI_ISL_1511100,UNKNOWN
EPI_ISL_1511108,UNKNOWN
EPI_ISL_1511109,UNKNOWN
EPI_ISL_1266375,"20I (Alpha, V1)"
EPI_ISL_1266383,"20I (Alpha, V1)"
EPI_ISL_1266956,20A/S:439K
EPI_ISL_1266974,20A/S:439K
EPI_ISL_1335520,"20I (Alpha, V1)"
EPI_ISL_1336204,20A/S:439K
EPI_ISL_1402024,"20I (Alpha, V1)"
EPI_ISL_1402075,"20I (Alpha, V1)"
EPI_ISL_1402098,20A/S:439K
EPI_ISL_1402189,20A/S:439K
EPI_ISL_1403496,UNKNOWN
EPI_ISL_1490994,"20I (Alpha, V1)"
EPI_ISL_1491072,"20I (Alpha, V1)"
EPI_ISL_1491129,"20I (Alpha, V1)"
EPI_ISL_1625015,"20I (Alpha, V1)"
EPI_ISL_1625135,"20I (Alpha, V1)"
EPI_ISL_1625181,20A/S:439K
EPI_ISL_1625208,20A/S:439K
EPI_ISL_1625369,20A/S:439K
EPI_ISL_1625438,20A/S:439K
EPI_ISL_1625487,"20I (Alpha, V1)"
EPI_ISL_1654294,"20I (Alpha, V1)"
EPI_ISL_1654363,20A/S:439K
EPI_ISL_1669581,"20I (Alpha, V1)"
EPI_ISL_1669658,"20I (Alpha, V1)"
EPI_ISL_1669666,"20I (Alpha, V1)"
EPI_ISL_1669681,"20I (Alpha, V1)"
EPI_ISL_1669714,"20I (Alpha, V1)"
EPI_ISL_1677873,"20I (Alpha, V1)"
EPI_ISL_1677875,21D (Eta)
EPI_ISL_1289878,UNKNOWN
EPI_ISL_2643960,UNKNOWN
EPI_ISL_2643961,UNKNOWN
EPI_ISL_2643962,UNKNOWN
EPI_ISL_2643965,UNKNOWN
EPI_ISL_2643966,UNKNOWN
EPI_ISL_2643969,UNKNOWN
EPI_ISL_2643971,UNKNOWN
EPI_ISL_2643973,UNKNOWN
EPI_ISL_2643974,UNKNOWN
EPI_ISL_2643975,UNKNOWN
EPI_ISL_2643980,UNKNOWN
EPI_ISL_2643981,UNKNOWN
EPI_ISL_2643983,UNKNOWN
EPI_ISL_2643987,UNKNOWN
EPI_ISL_2643988,UNKNOWN
EPI_ISL_2643994,UNKNOWN
EPI_ISL_2643995,UNKNOWN
EPI_ISL_2644008,UNKNOWN
EPI_ISL_2644013,UNKNOWN
EPI_ISL_2644014,UNKNOWN
EPI_ISL_2651257,UNKNOWN
EPI_ISL_635268,UNKNOWN
EPI_ISL_635273,UNKNOWN
EPI_ISL_635274,UNKNOWN
EPI_ISL_635277,UNKNOWN
EPI_ISL_635284,UNKNOWN
EPI_ISL_635289,UNKNOWN
EPI_ISL_635292,UNKNOWN
EPI_ISL_635295,UNKNOWN
EPI_ISL_636460,UNKNOWN
EPI_ISL_960307,UNKNOWN
EPI_ISL_960308,UNKNOWN
EPI_ISL_1289881,UNKNOWN
EPI_ISL_1499026,UNKNOWN
EPI_ISL_1499028,20A/S:439K
EPI_ISL_1499029,UNKNOWN
EPI_ISL_1499040,UNKNOWN
EPI_ISL_1499068,20A/S:439K
EPI_ISL_1499081,UNKNOWN
EPI_ISL_1499093,UNKNOWN
EPI_ISL_1499099,UNKNOWN
EPI_ISL_2644321,UNKNOWN
EPI_ISL_2644328,UNKNOWN
EPI_ISL_2644337,20A/S:439K
EPI_ISL_2644344,20A/S:439K
EPI_ISL_2644350,UNKNOWN
EPI_ISL_2644354,UNKNOWN
EPI_ISL_2644387,UNKNOWN
EPI_ISL_2644403,20A/S:439K
EPI_ISL_2644409,UNKNOWN
EPI_ISL_2644424,20A/S:439K
EPI_ISL_2644425,UNKNOWN
EPI_ISL_2644427,UNKNOWN
EPI_ISL_2644428,UNKNOWN
EPI_ISL_2644436,UNKNOWN
EPI_ISL_2644442,UNKNOWN
EPI_ISL_2644444,20A/S:439K
EPI_ISL_2886590,UNKNOWN
EPI_ISL_2886594,UNKNOWN
EPI_ISL_2886605,20A/S:439K
EPI_ISL_2886608,20A/S:439K
EPI_ISL_2886612,UNKNOWN
EPI_ISL_2886623,UNKNOWN
EPI_ISL_2886639,20A/S:439K
EPI_ISL_1289901,UNKNOWN
EPI_ISL_1402156,UNKNOWN
EPI_ISL_2886669,UNKNOWN
EPI_ISL_2886680,20A/S:439K
EPI_ISL_2886689,UNKNOWN
EPI_ISL_2886691,UNKNOWN
EPI_ISL_2886706,UNKNOWN
EPI_ISL_2886713,20A/S:439K
EPI_ISL_2886771,UNKNOWN
EPI_ISL_2886809,UNKNOWN
EPI_ISL_2886982,20A/S:439K
EPI_ISL_2887020,UNKNOWN
EPI_ISL_2887022,UNKNOWN
EPI_ISL_2887025,20A/S:439K
EPI_ISL_2887044,20A/S:439K
EPI_ISL_2887085,UNKNOWN
EPI_ISL_2887092,UNKNOWN
EPI_ISL_2887102,20A/S:439K
EPI_ISL_3038915,UNKNOWN
EPI_ISL_3038922,20A/S:439K
EPI_ISL_3038953,20A/S:439K
EPI_ISL_3038959,UNKNOWN
EPI_ISL_3039070,UNKNOWN
EPI_ISL_3039082,UNKNOWN
EPI_ISL_3039085,UNKNOWN
EPI_ISL_3039089,20A/S:439K
EPI_ISL_5855929,UNKNOWN
EPI_ISL_5855934,UNKNOWN
EPI_ISL_1366562,UNKNOWN
EPI_ISL_1795873,20A/S:439K
EPI_ISL_1964385,20A/S:439K
EPI_ISL_5102677,20A/S:439K
EPI_ISL_5102700,20A/S:439K
EPI_ISL_5102705,20A/S:439K
EPI_ISL_5102761,20A/S:439K
EPI_ISL_5102797,20A/S:439K
EPI_ISL_5102955,20A/S:439K
EPI_ISL_5103071,20A/S:439K
EPI_ISL_5103147,UNKNOWN
EPI_ISL_5103215,20A/S:439K
EPI_ISL_5103253,UNKNOWN
EPI_ISL_5103400,20A/S:439K
EPI_ISL_5103428,UNKNOWN
EPI_ISL_5103474,UNKNOWN
EPI_ISL_5107042,UNKNOWN
EPI_ISL_5107087,20A/S:439K
EPI_ISL_5107096,20A/S:439K
EPI_ISL_5107202,20A/S:439K
EPI_ISL_5167484,20A/S:439K
EPI_ISL_5167612,20A/S:439K
EPI_ISL_5167650,20A/S:439K
EPI_ISL_5167800,20A/S:439K
EPI_ISL_5168848,UNKNOWN
EPI_ISL_906120,20A/S:439K
EPI_ISL_979248,UNKNOWN
EPI_ISL_1498923,UNKNOWN
EPI_ISL_1498928,20A/S:439K
EPI_ISL_1498930,UNKNOWN
EPI_ISL_1498933,UNKNOWN
EPI_ISL_1498938,20A/S:439K
EPI_ISL_1498941,UNKNOWN
EPI_ISL_1498944,UNKNOWN
EPI_ISL_1498952,20A/S:439K
EPI_ISL_1498957,UNKNOWN
EPI_ISL_1498969,UNKNOWN
EPI_ISL_1498979,UNKNOWN
EPI_ISL_1498987,UNKNOWN
EPI_ISL_1498993,UNKNOWN
EPI_ISL_1498994,20A/S:439K
EPI_ISL_1498997,UNKNOWN
EPI_ISL_1499001,UNKNOWN
EPI_ISL_1499004,20A/S:439K
EPI_ISL_1499005,20A/S:439K
EPI_ISL_1499006,20A/S:439K
EPI_ISL_2644189,UNKNOWN
EPI_ISL_2644193,UNKNOWN
EPI_ISL_2644196,UNKNOWN
EPI_ISL_2644198,UNKNOWN
EPI_ISL_2644206,UNKNOWN
EPI_ISL_2644253,UNKNOWN
EPI_ISL_2644261,UNKNOWN
EPI_ISL_2644265,UNKNOWN
EPI_ISL_2644270,UNKNOWN
EPI_ISL_2644271,20A/S:439K
EPI_ISL_1510938,UNKNOWN
EPI_ISL_1510945,UNKNOWN
EPI_ISL_1510966,UNKNOWN
EPI_ISL_1510970,UNKNOWN
EPI_ISL_1510976,UNKNOWN
EPI_ISL_1511008,UNKNOWN
EPI_ISL_1511009,UNKNOWN
EPI_ISL_1511011,UNKNOWN
EPI_ISL_1511014,UNKNOWN
EPI_ISL_1511018,UNKNOWN
EPI_ISL_1511021,UNKNOWN
EPI_ISL_1511024,UNKNOWN
EPI_ISL_1511026,UNKNOWN
EPI_ISL_1511027,UNKNOWN
EPI_ISL_1511043,UNKNOWN
EPI_ISL_1511046,UNKNOWN
EPI_ISL_1511057,UNKNOWN
EPI_ISL_1511060,UNKNOWN
EPI_ISL_1511070,UNKNOWN
EPI_ISL_1511074,UNKNOWN
EPI_ISL_1511081,UNKNOWN
EPI_ISL_1511086,UNKNOWN
EPI_ISL_1511088,UNKNOWN
EPI_ISL_1511089,UNKNOWN
EPI_ISL_1511090,UNKNOWN
EPI_ISL_1511091,UNKNOWN
EPI_ISL_1511098,UNKNOWN
EPI_ISL_1664899,"20I (Alpha, V1)"
EPI_ISL_1795785,"20I (Alpha, V1)"
EPI_ISL_1817270,"20I (Alpha, V1)"
EPI_ISL_1817376,"20I (Alpha, V1)"
EPI_ISL_1817505,"20I (Alpha, V1)"
EPI_ISL_1817524,"20I (Alpha, V1)"
EPI_ISL_1988803,"20I (Alpha, V1)"
EPI_ISL_1989045,20A/S:439K
EPI_ISL_1989120,"20I (Alpha, V1)"
EPI_ISL_2001676,"20I (Alpha, V1)"
EPI_ISL_2001697,"20I (Alpha, V1)"
EPI_ISL_2001774,"20I (Alpha, V1)"
EPI_ISL_2001877,"20I (Alpha, V1)"
EPI_ISL_2001885,"20I (Alpha, V1)"
EPI_ISL_2001918,"20I (Alpha, V1)"
EPI_ISL_2001925,"20I (Alpha, V1)"
EPI_ISL_2030368,"20I (Alpha, V1)"
EPI_ISL_2032045,"20I (Alpha, V1)"
EPI_ISL_2032083,"20I (Alpha, V1)"
EPI_ISL_2272032,"20I (Alpha, V1)"
EPI_ISL_2272100,"20I (Alpha, V1)"
EPI_ISL_2272313,"20I (Alpha, V1)"
EPI_ISL_2276133,20A/S:439K
EPI_ISL_2321797,"20I (Alpha, V1)"
EPI_ISL_2321830,"20I (Alpha, V1)"
EPI_ISL_2321849,"20I (Alpha, V1)"
EPI_ISL_2321876,"20I (Alpha, V1)"
EPI_ISL_2321966,"20I (Alpha, V1)"
EPI_ISL_2322300,"20I (Alpha, V1)"
EPI_ISL_3316504,"20I (Alpha, V1)"
EPI_ISL_1964506,20A/S:439K
EPI_ISL_1964522,UNKNOWN
EPI_ISL_2002014,UNKNOWN
EPI_ISL_3039106,UNKNOWN
EPI_ISL_3039185,UNKNOWN
EPI_ISL_3039202,UNKNOWN
EPI_ISL_3039259,20A/S:439K
EPI_ISL_3039265,UNKNOWN
EPI_ISL_3039321,UNKNOWN
EPI_ISL_5062793,20A/S:439K
EPI_ISL_5062819,20A/S:439K
EPI_ISL_5062861,20A/S:439K
EPI_ISL_5062869,UNKNOWN
EPI_ISL_5062910,UNKNOWN
EPI_ISL_5062920,UNKNOWN
EPI_ISL_5062962,UNKNOWN
EPI_ISL_5063021,UNKNOWN
EPI_ISL_5064012,UNKNOWN
EPI_ISL_5064048,UNKNOWN
EPI_ISL_5064094,UNKNOWN
EPI_ISL_5064105,20A/S:439K
EPI_ISL_5064178,20A/S:439K
EPI_ISL_5064199,UNKNOWN
EPI_ISL_5064203,20A/S:439K
EPI_ISL_5064205,UNKNOWN
EPI_ISL_5064217,20A/S:439K
EPI_ISL_5064277,20A/S:439K
EPI_ISL_5064343,UNKNOWN
EPI_ISL_5064363,UNKNOWN
EPI_ISL_5064373,20A/S:439K
EPI_ISL_5064382,UNKNOWN
EPI_ISL_2273720,"20I (Alpha, V1)"
EPI_ISL_2322189,"20I (Alpha, V1)"
EPI_ISL_2322195,"20I (Alpha, V1)"
EPI_ISL_2463379,"20I (Alpha, V1)"
EPI_ISL_2463383,"20I (Alpha, V1)"
EPI_ISL_2463441,"20I (Alpha, V1)"
EPI_ISL_2465642,"20I (Alpha, V1)"
EPI_ISL_2474194,"20I (Alpha, V1)"
EPI_ISL_2492056,"20I (Alpha, V1)"
EPI_ISL_2492057,"20I (Alpha, V1)"
EPI_ISL_2492071,"20I (Alpha, V1)"
EPI_ISL_2492169,"20I (Alpha, V1)"
EPI_ISL_2492313,"20I (Alpha, V1)"
EPI_ISL_2522042,"20I (Alpha, V1)"
EPI_ISL_2522050,"20I (Alpha, V1)"
EPI_ISL_2532529,"20I (Alpha, V1)"
EPI_ISL_2532603,"20I (Alpha, V1)"
EPI_ISL_2532616,"20I (Alpha, V1)"
EPI_ISL_2644089,"20I (Alpha, V1)"
EPI_ISL_2644095,"20I (Alpha, V1)"
EPI_ISL_2644118,"20I (Alpha, V1)"
EPI_ISL_2644138,"20I (Alpha, V1)"
EPI_ISL_2644473,"20I (Alpha, V1)"
EPI_ISL_2644479,"20I (Alpha, V1)"
EPI_ISL_2644485,"20I (Alpha, V1)"
EPI_ISL_2644489,"20I (Alpha, V1)"
EPI_ISL_2644520,"20I (Alpha, V1)"
EPI_ISL_2644532,"20I (Alpha, V1)"
EPI_ISL_2644533,"20I (Alpha, V1)"
EPI_ISL_2788997,"20I (Alpha, V1)"
EPI_ISL_2789039,"20I (Alpha, V1)"
EPI_ISL_2643762,UNKNOWN
EPI_ISL_2643772,UNKNOWN
EPI_ISL_2643775,UNKNOWN
EPI_ISL_2643796,UNKNOWN
EPI_ISL_2643817,UNKNOWN
EPI_ISL_2643819,UNKNOWN
EPI_ISL_2643834,UNKNOWN
EPI_ISL_2643860,UNKNOWN
EPI_ISL_2643861,UNKNOWN
EPI_ISL_2643870,UNKNOWN
EPI_ISL_2643876,UNKNOWN
EPI_ISL_2643879,UNKNOWN
EPI_ISL_2643882,UNKNOWN
EPI_ISL_2643901,NO_MUTATIONS
EPI_ISL_2643904,UNKNOWN
EPI_ISL_2643912,NO_MUTATIONS
EPI_ISL_2643917,NO_MUTATIONS
EPI_ISL_2643920,UNKNOWN
EPI_ISL_2643925,UNKNOWN
EPI_ISL_2643954,UNKNOWN
EPI_ISL_2651252,NO_MUTATIONS
EPI_ISL_2651255,UNKNOWN
EPI_ISL_635200,NO_MUTATIONS
EPI_ISL_635222,UNKNOWN
EPI_ISL_635223,UNKNOWN
EPI_ISL_635228,UNKNOWN
EPI_ISL_635231,UNKNOWN
EPI_ISL_635236,UNKNOWN
EPI_ISL_635240,UNKNOWN
EPI_ISL_635250,UNKNOWN
EPI_ISL_635278,UNKNOWN
EPI_ISL_960310,UNKNOWN
EPI_ISL_2788936,"20I (Alpha, V1)"
EPI_ISL_2789018,"20I (Alpha, V1)"
EPI_ISL_2789199,"20I (Alpha, V1)"
EPI_ISL_2789266,"20I (Alpha, V1)"
EPI_ISL_2886517,"20I (Alpha, V1)"
EPI_ISL_2886559,"20I (Alpha, V1)"
EPI_ISL_2886866,"20I (Alpha, V1)"
EPI_ISL_2887225,"20I (Alpha, V1)"
EPI_ISL_2887229,"20I (Alpha, V1)"
EPI_ISL_2887246,"20I (Alpha, V1)"
EPI_ISL_2887249,"20I (Alpha, V1)"
EPI_ISL_2887280,"20I (Alpha, V1)"
EPI_ISL_2887282,"20I (Alpha, V1)"
EPI_ISL_2887297,"20I (Alpha, V1)"
EPI_ISL_2887300,"20I (Alpha, V1)"
EPI_ISL_2887332,"20I (Alpha, V1)"
EPI_ISL_2918962,"20I (Alpha, V1)"
EPI_ISL_2927963,"20I (Alpha, V1)"
EPI_ISL_2927966,"20I (Alpha, V1)"
EPI_ISL_2982888,"20I (Alpha, V1)"
EPI_ISL_2982945,"20I (Alpha, V1)"
EPI_ISL_2982999,"20I (Alpha, V1)"
EPI_ISL_2983022,21A (Delta)
EPI_ISL_3426507,21A (Delta)
EPI_ISL_3316626,21A (Delta)
EPI_ISL_3316698,21A (Delta)
EPI_ISL_3316707,21A (Delta)
EPI_ISL_3316799,21A (Delta)
EPI_ISL_3317045,21A (Delta)
EPI_ISL_3317189,21A (Delta)
EPI_ISL_3453322,21A (Delta)
EPI_ISL_3471305,21A (Delta)
EPI_ISL_3503837,21A (Delta)
EPI_ISL_3503875,21A (Delta)
EPI_ISL_3503956,21A (Delta)
EPI_ISL_3828647,21A (Delta)
EPI_ISL_4270838,21A (Delta)
EPI_ISL_4270971,21A (Delta)
EPI_ISL_4270980,21A (Delta)
EPI_ISL_4271009,21A (Delta)
EPI_ISL_4271029,21A (Delta)
EPI_ISL_4271068,21A (Delta)
EPI_ISL_4271084,21A (Delta)
EPI_ISL_3828565,21A (Delta)
EPI_ISL_3828769,21A (Delta)
EPI_ISL_3829031,21A (Delta)
EPI_ISL_3829352,21A (Delta)
EPI_ISL_3829410,21A (Delta)
EPI_ISL_3829499,21A (Delta)
EPI_ISL_4251351,21A (Delta)
EPI_ISL_4251734,21A (Delta)
EPI_ISL_4253005,21A (Delta)
EPI_ISL_4270683,21A (Delta)
EPI_ISL_4270685,21A (Delta)
EPI_ISL_4270771,21A (Delta)
EPI_ISL_4271058,21A (Delta)
EPI_ISL_4271398,21A (Delta)
EPI_ISL_4922960,21A (Delta)
EPI_ISL_4923888,21A (Delta)
EPI_ISL_5105160,21A (Delta)
EPI_ISL_5105174,21A (Delta)
EPI_ISL_5330009,21A (Delta)
EPI_ISL_5330058,21A (Delta)
EPI_ISL_5330104,21A (Delta)
EPI_ISL_5330121,21A (Delta)
EPI_ISL_5333258,21A (Delta)
EPI_ISL_5600120,21A (Delta)
EPI_ISL_5600428,21A (Delta)
